account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls
72,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1
88,0,0,202.6,139,210.7,123,81.1,86,9.8,8,1
33,0,0,213.9,88,239.8,119,148.7,71,9.8,14,2
61,1,29,128.2,119,171.7,83,250.9,114,11.7,6,3
75,0,0,109.0,88,259.3,120,182.1,119,13.3,3,4
112,0,0,111.9,92,114.0,143,146.8,79,14.1,3,5
66,1,0,208.7,84,173.3,88,264.7,107,8.3,3,3
88,0,0,183.5,93,170.5,80,193.8,88,8.3,5,3
115,0,0,132.0,90,197.5,75,175.8,114,0.0,0,3
113,0,0,158.4,107,142.2,104,174.7,108,14.9,2,0
72,0,0,166.5,102,261.0,103,262.7,85,13.3,5,0
93,0,0,179.3,93,188.8,65,253.2,88,12.1,5,1
75,0,0,190.5,91,178.4,75,162.4,113,13.1,5,1
154,0,35,64.9,76,184.1,91,151.6,75,14.6,1,1
146,0,19,176.6,88,162.7,66,215.5,98,14.6,6,1
141,0,0,264.3,90,216.4,101,208.8,72,9.6,3,0
90,0,0,114.4,108,232.8,150,198.1,78,8.9,3,0
79,0,0,121.3,112,282.8,107,123.1,83,7.4,4,1
130,0,30,185.0,117,249.5,141,157.8,103,7.4,7,0
64,0,0,174.5,98,180.2,103,179.0,89,10.7,2,2
86,0,0,216.3,96,266.3,77,214.0,110,4.5,3,0
44,0,34,221.8,105,161.7,85,227.7,62,14.0,7,0
116,0,0,137.4,126,120.0,94,130.3,64,12.4,2,3
142,0,0,204.2,98,188.9,85,231.2,136,6.5,6,1
157,0,0,276.2,95,165.8,119,151.6,79,2.2,4,3
34,0,0,293.7,89,272.5,71,178.2,76,11.0,10,2
136,0,0,276.3,94,226.0,125,221.4,87,7.2,1,1
122,1,0,49.5,114,214.1,98,154.9,120,10.0,4,0
129,1,0,267.4,78,204.2,85,111.7,146,5.9,4,1
129,0,31,193.0,99,224.8,87,197.6,91,10.3,8,2
86,0,29,189.3,107,221.3,101,325.6,137,13.8,3,1
81,0,0,324.7,48,236.4,82,187.6,78,13.1,5,0
79,0,17,167.9,114,243.7,93,211.9,114,9.1,2,1
80,0,22,182.8,142,229.3,111,313.8,85,11.3,2,1
53,1,0,145.0,80,228.4,82,169.4,109,8.9,5,0
30,0,0,162.3,96,244.0,122,180.1,89,9.1,4,2
43,0,0,253.6,110,253.3,92,161.3,103,10.2,3,3
197,1,0,127.3,80,222.3,115,173.9,95,13.7,5,5
60,0,0,179.4,108,263.2,74,133.3,78,13.4,7,2
97,0,0,218.0,86,184.0,94,240.5,110,6.4,8,3
44,0,0,202.6,89,163.0,96,268.1,151,8.3,3,0
122,0,28,166.0,62,233.9,88,170.1,84,7.7,3,2
100,0,33,218.7,104,155.0,144,99.0,117,12.1,4,1
161,0,0,332.9,67,317.8,97,160.6,128,5.4,9,4
70,0,0,208.7,97,275.5,83,182.5,122,8.0,3,2
67,0,20,230.6,40,189.1,58,162.2,115,9.4,2,1
66,0,0,87.6,76,262.0,111,184.6,125,9.2,5,1
93,0,21,117.9,131,164.5,115,217.0,86,9.8,3,1
48,0,0,300.4,94,133.2,103,197.4,94,7.2,5,2
34,0,33,284.3,115,204.8,125,143.0,83,3.5,4,0
99,0,33,179.1,93,238.3,102,165.7,96,10.6,1,2
67,0,0,167.8,91,167.7,69,110.3,71,8.4,12,1
98,0,0,182.6,76,145.2,75,162.6,127,12.0,1,6
86,0,0,113.1,77,294.4,126,101.4,94,13.4,3,1
165,0,0,195.2,84,229.5,116,185.3,147,11.9,3,0
68,0,41,226.0,113,149.8,115,184.9,88,11.5,2,2
77,0,0,67.7,68,195.7,86,236.5,137,12.0,2,1
108,1,42,130.1,90,167.0,128,244.7,80,13.6,5,3
139,0,0,181.6,119,335.7,118,149.8,64,8.3,6,4
109,0,0,222.5,74,169.7,75,264.3,94,9.0,3,2
1,0,26,69.7,84,250.4,79,230.2,122,8.3,3,2
37,0,0,257.3,117,134.5,92,306.2,102,8.2,5,3
19,0,0,146.8,99,190.5,101,146.1,68,9.3,2,0
36,0,30,146.3,128,162.5,80,129.3,109,14.5,6,0
83,0,0,231.3,100,210.4,84,217.4,106,12.4,2,3
42,0,0,155.4,127,164.1,45,157.7,128,9.0,3,0
132,0,0,140.3,144,294.8,89,153.5,126,11.7,4,2
119,0,0,134.9,70,211.5,74,188.5,105,11.3,6,1
74,0,0,180.0,110,212.9,100,182.3,95,11.8,10,0
71,0,0,211.2,70,252.7,122,225.8,104,12.3,3,0
128,0,0,237.9,125,247.6,93,208.9,68,13.9,4,1
172,0,0,215.7,140,146.3,84,264.6,83,7.1,1,3
106,0,0,178.4,143,247.0,123,259.9,105,9.6,2,0
86,0,0,231.9,73,165.9,123,225.7,86,11.5,3,3
80,0,0,142.9,70,221.6,83,121.4,111,15.2,4,1
130,0,0,203.9,63,191.8,93,132.5,125,12.1,4,3
86,0,0,150.8,85,295.9,88,247.2,104,12.5,1,1
105,0,0,273.8,97,289.7,106,269.1,126,5.8,3,2
122,0,0,215.6,86,167.8,59,207.0,67,6.4,8,3
99,0,0,145.6,102,230.9,87,181.5,86,11.4,7,1
101,0,0,174.9,105,262.0,75,210.0,93,8.5,5,1
110,0,0,148.5,115,276.4,84,193.6,112,12.4,3,1
123,0,23,245.0,88,265.0,105,239.7,108,14.9,3,2
53,0,22,76.1,115,171.2,119,246.3,126,6.0,2,0
28,0,0,121.7,48,125.8,112,261.6,122,8.3,2,6
36,0,43,29.9,123,129.1,117,325.9,105,8.6,6,2
37,1,0,172.9,119,183.0,86,226.4,100,9.8,1,0
62,0,0,321.1,105,265.5,122,180.5,72,11.5,2,4
49,1,0,157.6,101,256.4,69,260.8,107,9.8,4,1
12,0,0,239.7,112,221.1,122,207.3,109,11.1,3,2
105,0,0,141.8,85,191.3,101,133.6,126,10.9,3,1
68,0,0,249.9,127,254.5,118,273.2,98,8.9,6,2
120,0,0,150.6,85,119.0,128,232.9,123,6.4,2,1
59,0,0,231.4,93,168.0,92,257.2,124,11.4,5,2
65,0,0,144.3,109,331.3,89,155.3,69,11.8,15,3
129,0,33,119.6,104,278.7,88,263.4,175,5.9,2,2
152,0,0,228.1,93,136.4,106,197.3,107,9.0,2,1
113,0,0,150.1,120,200.1,85,266.7,105,11.0,3,2
113,0,23,205.0,101,152.0,60,158.6,59,10.2,5,2
81,0,33,161.6,117,123.0,90,261.3,101,12.2,5,1
154,0,0,94.5,97,178.2,127,230.2,99,9.2,3,2
35,0,0,179.8,82,176.1,78,132.6,85,12.0,5,1
103,0,0,189.8,110,115.5,83,191.3,103,12.2,4,0
133,1,0,127.3,108,251.3,81,135.0,88,10.3,3,1
167,0,0,191.5,93,163.8,76,189.1,103,14.1,9,1
67,0,0,115.5,70,252.2,143,208.9,91,7.5,6,0
127,1,0,324.3,107,141.6,90,207.6,90,12.8,7,1
121,0,30,198.4,129,75.3,77,181.2,77,5.8,3,3
109,0,27,166.9,85,221.2,92,197.3,97,12.3,4,1
120,0,0,216.5,113,251.8,91,164.5,125,7.3,1,3
80,0,33,189.4,109,148.7,68,208.9,119,11.2,4,1
23,0,0,321.6,107,251.6,115,141.1,158,11.3,3,2
80,0,0,160.6,103,237.0,109,245.1,88,10.7,1,1
157,0,0,168.6,71,205.1,48,175.8,88,5.9,2,3
72,0,0,253.0,73,219.3,78,210.8,89,9.8,4,0
59,0,32,211.9,120,202.9,136,213.5,95,8.8,5,1
161,0,0,252.3,120,243.8,98,284.4,96,9.2,2,1
29,1,37,235.0,101,183.3,79,139.8,106,5.7,7,2
87,1,0,128.9,71,281.9,91,209.1,100,9.9,4,0
62,0,0,172.8,101,204.8,97,240.8,90,9.1,8,2
98,0,0,206.5,92,176.2,152,232.8,115,12.4,5,5
92,0,0,197.0,84,269.3,105,158.9,105,10.8,4,1
96,0,45,248.8,124,140.3,77,263.6,102,10.3,2,3
47,0,28,141.3,94,168.0,108,113.5,84,7.8,2,1
70,0,31,125.9,101,196.4,102,252.7,75,10.3,4,1
91,0,0,251.5,57,179.1,113,163.2,72,6.6,3,1
88,1,25,288.5,114,203.4,74,228.4,117,13.0,5,1
162,0,0,217.6,87,279.0,71,250.7,65,10.4,4,2
79,0,0,222.3,99,146.2,82,275.6,82,8.9,4,3
111,1,0,177.1,102,249.1,102,153.3,66,8.8,4,2
97,0,0,169.7,84,165.9,86,191.9,83,12.8,6,3
132,0,36,226.2,103,181.6,125,258.8,102,10.5,5,3
73,0,0,241.7,115,168.5,133,169.8,122,11.1,2,2
82,0,0,179.2,95,228.9,95,187.7,100,13.2,2,1
85,0,0,236.9,93,197.7,113,309.1,78,11.4,7,2
149,0,0,166.6,61,218.8,107,208.3,131,8.2,6,7
57,0,33,193.4,105,231.6,79,226.2,90,11.1,11,2
79,0,31,103.1,90,243.0,135,76.4,92,12.2,8,3
133,0,0,162.1,91,212.1,94,260.4,78,12.2,5,1
27,0,0,72.7,75,208.6,117,65.8,71,9.9,3,1
110,0,37,227.9,80,101.9,141,188.1,110,5.1,6,0
111,0,0,181.8,117,158.1,91,266.2,123,9.7,9,0
132,0,0,206.2,100,211.2,118,196.2,122,10.2,6,1
178,0,0,275.4,150,187.5,62,147.1,126,13.6,3,1
116,1,0,139.4,102,261.8,97,167.4,101,10.5,4,1
83,0,37,78.5,109,210.5,101,179.7,102,11.8,4,1
135,1,0,177.2,151,209.3,83,236.3,114,11.1,5,2
95,0,45,116.4,115,283.7,123,285.2,103,12.8,4,1
29,0,0,163.7,109,207.3,88,266.2,101,10.4,2,1
148,0,36,77.6,141,207.0,60,255.7,115,10.9,2,1
120,0,0,149.2,98,193.6,88,248.9,119,11.1,5,1
83,0,0,134.8,96,167.2,78,161.5,123,7.7,5,2
95,0,0,203.4,96,168.6,61,173.0,105,13.7,3,2
118,0,31,226.6,99,164.9,136,189.3,120,10.2,5,3
175,0,0,161.2,121,136.7,109,103.3,63,9.6,9,1
74,0,0,207.1,79,182.0,100,233.7,73,7.4,8,1
40,0,0,115.7,105,127.8,113,107.5,91,9.3,6,1
129,0,0,207.7,75,191.3,116,226.7,98,11.6,6,2
66,0,0,116.4,98,95.6,74,181.5,94,10.5,3,3
107,1,0,133.3,106,182.9,89,241.1,123,12.9,2,3
72,0,0,287.4,116,235.3,126,292.1,114,5.0,3,4
57,0,39,213.0,115,191.1,112,182.7,115,9.5,3,0
75,0,0,147.5,110,191.7,97,135.0,68,16.4,3,2
89,0,0,178.7,81,233.7,74,131.9,120,9.1,4,1
123,0,0,209.4,49,237.4,117,239.2,98,9.8,11,1
124,0,0,191.3,134,261.5,113,182.3,111,10.0,3,1
49,0,20,205.9,109,298.4,105,142.1,91,12.3,3,4
43,0,0,212.5,88,274.1,145,194.6,52,8.6,6,0
57,0,0,167.1,103,188.4,112,111.4,74,9.1,2,1
84,0,0,191.0,88,318.8,119,247.3,79,6.5,4,0
116,0,0,167.8,119,142.0,123,190.7,128,7.3,4,2
80,0,0,113.2,86,185.5,97,237.3,145,9.5,5,1
168,0,42,97.4,57,203.6,98,173.9,124,11.4,2,2
121,1,0,167.7,94,93.7,121,241.3,115,13.4,1,3
115,0,0,80.8,81,195.7,91,190.1,66,11.7,6,1
105,0,0,115.5,73,267.3,83,114.2,90,13.3,5,3
90,1,0,148.2,96,220.4,111,134.2,97,9.2,1,4
78,0,0,211.4,105,249.9,77,199.6,129,9.3,2,2
87,1,0,134.2,80,165.0,71,173.1,102,10.7,5,0
129,0,36,192.8,103,177.0,83,216.5,118,16.4,5,1
94,0,0,190.6,108,152.3,95,144.7,97,7.5,5,1
28,0,0,171.2,90,173.9,65,210.5,139,14.0,4,2
22,0,23,182.1,94,164.6,59,128.8,102,12.7,4,3
158,0,0,209.9,112,221.3,82,210.0,93,8.2,3,1
82,0,0,183.6,111,303.5,88,189.8,115,10.3,6,0
125,0,34,268.4,112,222.2,108,117.6,102,10.3,3,0
74,0,0,176.1,79,208.3,105,237.5,86,16.1,4,4
33,0,0,228.1,77,176.3,102,224.5,119,7.5,1,0
87,0,33,125.0,99,235.3,81,215.3,95,10.2,7,2
89,0,0,326.3,112,165.1,110,162.9,97,7.5,1,1
50,0,0,160.1,64,208.7,123,199.7,84,7.6,12,5
93,0,0,146.3,85,216.6,95,233.0,82,11.5,3,0
108,0,0,170.3,48,187.7,146,204.0,84,16.1,4,3
54,0,0,210.5,102,204.5,83,127.8,53,8.5,5,1
83,0,0,48.4,105,139.7,86,154.1,80,11.5,4,2
87,0,0,322.5,106,204.6,93,186.2,128,9.4,4,2
170,0,0,246.4,107,228.1,124,166.4,95,9.1,8,0
131,0,0,240.9,108,167.4,91,322.2,109,14.7,8,3
106,0,0,220.7,120,270.2,95,121.6,113,8.7,5,1
87,0,18,186.7,74,220.0,77,224.6,137,12.0,4,1
61,0,0,197.3,67,264.5,106,210.5,116,9.0,6,1
92,0,25,134.0,112,206.0,111,180.6,118,9.7,4,0
66,0,35,190.8,100,261.3,93,209.5,108,8.9,6,0
120,0,0,221.3,106,267.6,98,111.5,80,9.3,7,0
182,0,0,104.9,111,198.5,120,258.2,91,8.0,5,2
137,0,25,174.6,88,243.8,118,259.7,103,12.2,3,3
200,0,0,128.2,87,133.2,105,177.6,123,11.2,2,1
57,0,0,149.3,100,200.2,110,231.7,101,11.9,3,2
99,0,0,217.2,112,246.7,89,226.1,89,15.8,7,3
76,0,0,212.5,124,215.5,110,128.0,94,5.2,9,3
65,0,0,105.7,95,141.8,100,180.5,105,6.6,12,2
138,0,0,205.9,96,257.1,94,209.0,63,12.1,8,0
148,0,0,279.3,104,201.6,87,280.8,99,7.9,2,2
41,0,22,213.8,102,141.8,86,142.2,123,7.2,3,0
98,1,20,186.2,112,145.3,65,142.8,104,10.9,4,3
86,1,0,266.1,120,182.0,92,206.5,103,10.3,4,1
66,0,26,254.9,108,243.2,135,190.8,95,5.4,3,2
92,1,0,264.3,91,160.9,115,198.6,73,9.3,5,0
43,1,0,160.5,92,235.8,121,111.8,95,13.8,5,1
76,0,0,179.1,110,157.2,81,240.0,109,6.5,3,0
163,0,0,277.7,118,115.3,91,170.3,90,10.4,8,0
134,0,0,183.8,111,123.5,92,160.7,105,6.1,2,1
111,0,0,304.6,56,157.6,101,188.2,116,12.4,1,1
101,0,0,189.0,122,179.2,91,186.8,170,11.1,6,0
142,1,0,160.6,101,202.0,125,221.7,100,8.8,2,1
158,0,0,222.8,101,203.0,128,210.6,106,6.9,2,2
79,0,30,124.8,99,207.6,142,175.0,95,4.6,3,1
120,0,29,244.3,140,322.3,89,166.8,83,10.6,6,0
116,0,24,232.9,90,152.1,94,344.3,82,10.7,6,1
73,0,0,234.7,102,195.7,110,253.4,71,8.4,8,2
70,0,0,230.3,110,77.9,87,247.1,105,13.2,4,1
138,1,0,261.1,96,170.9,120,71.1,89,0.0,0,3
173,0,0,154.6,81,147.3,100,132.9,99,6.9,5,0
89,0,25,215.1,140,197.4,69,162.1,117,10.6,10,1
169,0,0,240.7,119,141.1,102,120.6,56,7.7,2,2
16,0,0,229.6,78,205.7,108,166.2,91,10.8,2,0
175,0,0,132.0,95,231.2,74,313.4,108,8.7,10,1
103,0,0,147.8,71,182.6,103,260.8,95,6.9,3,1
148,0,26,244.9,150,118.0,138,236.0,91,15.2,4,2
174,0,0,190.3,98,252.7,70,220.6,97,7.2,9,2
21,0,0,91.9,109,198.4,111,171.7,125,13.0,7,2
69,0,40,77.0,106,161.7,94,188.6,82,12.5,6,1
120,0,26,239.4,94,259.4,88,238.0,132,7.7,3,0
65,0,0,158.3,71,168.3,119,139.9,119,6.6,6,2
94,1,0,89.5,94,339.9,106,172.9,76,7.9,1,1
88,0,0,294.3,83,172.1,104,177.3,105,5.8,7,2
173,0,20,60.2,100,118.1,76,230.1,131,13.3,4,1
78,1,0,176.6,107,179.4,98,178.2,80,16.6,5,2
79,0,0,161.6,94,187.5,110,220.8,71,10.3,7,2
110,0,0,281.2,78,302.3,89,188.4,92,8.5,4,0
74,0,0,174.1,96,251.1,94,257.6,123,8.3,5,2
45,0,38,196.8,92,254.2,108,261.8,85,7.7,2,1
136,0,0,142.3,79,158.0,113,177.5,75,6.0,11,2
162,0,26,179.7,144,218.1,129,212.3,105,9.3,8,1
31,0,0,165.4,84,203.7,107,201.7,65,8.2,1,1
126,0,0,120.0,82,213.6,111,312.9,136,7.5,6,1
139,1,0,161.5,121,192.9,137,168.3,96,11.2,13,0
92,0,0,154.0,122,329.8,88,288.0,117,5.6,2,3
130,0,0,162.8,113,290.3,111,114.9,140,7.2,3,1
103,1,0,171.7,78,144.5,86,157.9,106,6.8,3,3
102,0,0,174.5,79,236.8,136,270.4,110,8.5,5,0
50,0,0,131.1,129,160.5,94,206.9,88,5.6,9,5
66,0,21,134.4,110,136.2,104,215.6,105,9.7,4,3
85,0,0,142.7,82,179.1,106,141.4,88,5.0,8,3
143,0,0,202.8,109,165.8,104,143.9,71,4.6,4,1
129,0,0,220.2,117,261.1,102,165.9,132,10.8,1,2
177,1,0,248.7,118,172.3,73,191.9,87,11.3,2,1
91,0,0,149.0,115,245.3,105,260.0,94,8.3,3,0
66,0,32,187.8,117,129.8,90,132.3,113,12.0,3,2
86,0,30,99.9,84,263.5,125,254.7,90,9.8,7,2
162,0,0,103.3,93,210.6,87,187.2,118,11.4,6,1
76,0,0,204.2,100,292.6,139,244.3,105,10.5,2,0
65,0,34,208.8,119,142.1,106,214.6,87,12.5,4,4
79,0,0,268.3,114,185.5,111,264.6,88,6.3,7,1
65,0,0,193.8,113,151.7,106,208.9,94,12.6,3,3
98,0,0,161.0,117,190.9,113,227.7,113,12.1,4,4
86,0,0,227.9,105,218.7,118,223.2,120,14.2,5,3
72,0,31,221.4,124,313.4,96,175.9,94,11.8,1,3
136,0,24,174.6,76,176.6,114,214.4,91,8.8,5,2
116,1,27,175.5,137,210.6,60,294.8,121,6.9,5,1
117,0,0,201.9,86,212.3,96,176.9,98,7.8,10,1
132,0,0,222.4,85,165.4,76,208.4,97,11.2,4,0
64,1,0,346.8,55,249.5,79,275.4,102,13.3,9,1
52,0,0,214.7,68,158.6,138,123.4,114,9.4,4,2
134,0,0,204.7,108,143.1,105,165.8,84,11.0,4,6
96,1,0,188.8,119,216.9,100,208.5,116,5.8,3,3
112,0,0,172.1,73,228.0,136,269.4,96,14.1,3,2
131,0,0,197.0,79,201.0,114,151.2,111,11.6,5,1
127,0,0,134.9,79,221.5,114,113.8,118,15.0,2,1
78,0,0,225.1,67,199.2,127,175.5,102,14.6,2,0
137,0,0,75.8,107,256.9,98,204.4,118,10.5,3,2
147,0,0,188.3,80,214.7,123,218.0,89,10.2,4,2
224,1,0,171.5,99,160.0,103,212.4,102,5.0,2,1
91,0,44,216.6,101,173.1,98,242.1,95,9.1,3,1
100,0,0,185.0,122,182.5,92,274.9,92,5.1,8,1
185,0,0,55.6,97,288.7,83,111.2,110,12.1,3,2
85,0,21,219.3,132,218.2,105,267.6,95,15.7,2,2
10,0,0,183.0,103,214.8,77,206.4,73,8.7,6,2
69,0,0,195.1,91,261.5,57,203.8,90,11.4,5,0
143,0,0,119.1,117,287.7,136,223.0,100,12.2,4,0
100,0,0,239.1,96,180.1,110,259.2,112,14.0,2,0
107,0,26,161.6,123,195.5,103,254.4,103,13.7,3,1
107,0,25,248.6,91,119.3,115,194.3,83,12.0,1,1
87,0,0,184.5,81,172.0,103,183.4,96,13.7,3,3
110,0,0,131.9,93,272.7,106,192.8,105,7.1,4,1
149,0,0,114.5,103,228.8,100,135.8,74,10.7,3,0
112,0,0,206.2,122,164.5,94,140.3,101,12.6,7,3
14,0,0,184.5,77,272.5,103,190.3,129,9.7,3,4
67,0,0,208.0,95,234.8,81,266.0,80,11.7,6,3
71,0,0,104.0,92,197.0,125,110.1,123,14.6,8,0
98,0,0,288.1,101,137.9,93,206.5,88,0.0,0,0
143,0,0,168.6,85,176.3,89,282.3,69,13.3,10,1
97,1,0,236.9,107,157.6,105,241.0,120,7.3,2,0
103,0,30,254.1,75,200.4,116,185.9,109,6.6,2,2
118,0,0,160.3,110,53.2,92,130.7,119,10.5,4,0
142,0,38,163.3,104,136.0,114,249.1,127,4.3,6,0
112,0,0,168.6,102,298.0,117,194.7,110,9.8,5,1
142,0,0,243.4,76,161.4,102,120.5,105,10.0,5,4
13,0,0,220.4,100,211.2,79,259.3,112,13.6,8,2
184,0,0,151.7,93,178.5,77,229.1,111,13.1,8,2
124,0,0,151.6,119,198.1,93,173.4,91,11.6,3,3
124,0,0,94.8,102,238.9,91,279.4,94,11.6,3,2
136,0,0,132.4,110,254.1,81,176.5,100,13.0,6,2
136,0,27,187.7,84,221.0,147,145.7,110,10.0,4,3
64,0,0,124.1,117,192.8,108,162.9,84,6.4,5,3
94,1,0,235.6,131,194.8,107,170.6,93,8.6,4,1
161,0,0,198.0,90,186.4,102,219.2,90,9.3,2,1
36,0,0,157.6,117,184.3,58,240.4,99,11.9,1,0
21,0,0,92.6,95,161.9,70,285.0,78,11.3,3,5
53,0,22,174.8,110,191.4,104,119.5,103,12.0,2,3
201,0,0,225.9,110,299.1,86,251.3,81,11.2,4,1
124,0,0,150.3,101,255.9,112,136.7,62,12.5,4,2
151,0,0,235.9,104,80.6,91,212.8,116,5.8,2,3
84,0,25,113.9,90,257.0,99,214.5,98,12.9,8,4
134,0,0,141.7,95,205.6,101,218.5,60,8.8,6,0
97,0,0,259.6,138,233.9,91,140.6,119,13.0,4,1
83,0,30,272.5,105,253.0,83,180.8,123,8.7,6,3
81,0,0,153.5,99,197.6,102,198.5,86,6.3,2,2
193,0,31,71.2,58,124.7,105,155.5,108,11.7,3,0
122,0,33,270.8,96,220.4,110,169.9,104,11.8,8,4
12,0,0,249.6,118,252.4,119,280.2,90,11.8,3,1
190,0,0,196.1,95,228.3,88,243.6,95,7.6,3,3
91,0,0,142.6,90,286.8,102,222.2,113,14.8,3,0
146,0,0,169.5,93,230.9,71,269.8,115,9.0,7,2
63,0,0,6.6,107,359.3,142,252.5,131,5.6,3,0
166,0,0,173.9,103,276.4,83,190.8,113,15.3,5,0
25,0,0,195.2,77,193.4,81,231.8,59,12.2,4,2
129,0,34,204.5,79,132.8,113,190.1,117,14.8,9,2
75,1,0,166.7,113,148.3,122,186.9,121,10.1,3,3
103,0,0,190.9,62,226.6,53,230.1,96,7.8,3,2
59,0,0,179.4,80,232.5,99,175.8,105,14.7,3,0
112,0,0,101.1,119,214.4,67,179.5,112,10.3,5,2
179,1,38,220.1,78,234.3,71,237.3,85,10.1,4,4
104,0,0,76.4,116,115.6,74,226.3,94,9.4,3,3
138,0,0,194.3,83,189.9,97,232.2,102,9.0,3,5
180,0,0,174.1,94,147.1,93,216.9,108,16.2,3,1
70,0,0,101.9,98,193.3,113,167.5,126,15.0,6,1
90,0,0,142.4,126,126.2,118,274.2,71,4.6,4,1
126,0,0,181.7,102,216.3,114,317.9,83,12.4,6,1
30,0,0,112.9,81,224.8,68,188.4,122,11.3,7,4
140,0,0,129.6,79,246.2,99,172.1,124,9.4,10,3
4,1,0,145.3,89,303.8,93,206.1,82,8.9,4,0
66,0,16,174.7,92,232.1,105,305.4,98,8.9,2,1
121,0,0,144.8,126,200.6,82,208.8,81,13.3,9,0
29,0,0,182.1,92,180.4,91,206.4,128,7.2,2,2
81,1,0,227.4,105,211.5,120,258.2,113,11.9,3,0
132,0,10,182.9,54,292.4,68,142.3,116,11.5,4,0
159,0,0,167.4,68,143.8,74,140.1,111,10.3,3,0
76,0,0,129.7,84,177.5,80,228.9,87,7.5,3,5
56,0,0,221.9,112,278.2,122,288.1,85,7.1,5,0
113,0,0,215.6,96,193.4,127,105.4,115,13.5,3,1
138,0,0,157.5,96,271.7,107,138.2,84,10.7,6,2
197,0,0,154.8,111,171.5,102,227.3,86,10.6,2,3
62,0,0,128.7,111,169.5,104,193.6,97,10.3,5,1
82,0,0,300.3,109,181.0,100,270.1,73,11.7,4,0
43,0,0,179.3,97,252.7,126,227.5,114,8.0,5,0
90,0,0,175.9,111,285.2,115,150.8,122,13.0,7,1
154,0,32,192.3,82,165.3,134,205.0,74,9.0,1,2
107,0,0,134.0,104,174.5,94,311.1,79,7.3,3,3
137,0,0,205.9,88,209.3,86,289.9,84,14.5,4,2
115,0,26,170.5,107,217.2,77,225.7,71,13.6,5,6
160,0,0,256.0,111,187.4,61,119.1,81,11.5,4,3
163,0,0,197.0,109,202.6,128,206.4,80,9.1,10,1
94,0,0,200.2,113,128.9,116,278.9,109,10.4,5,0
82,0,29,163.8,77,134.9,112,79.3,95,8.8,2,2
97,0,0,217.6,81,320.5,51,150.7,110,4.2,3,0
77,0,28,135.9,117,244.5,102,207.5,74,11.5,3,4
165,0,0,154.2,91,268.6,108,188.8,99,10.9,4,6
75,0,0,224.7,116,192.0,79,212.2,98,11.3,11,3
56,0,0,226.0,112,248.5,118,140.5,142,6.9,11,1
70,0,0,205.7,80,221.4,103,206.2,117,14.2,5,2
78,0,26,189.0,98,191.7,67,217.0,68,11.3,3,0
77,0,0,205.3,69,171.0,84,242.4,96,10.1,2,3
109,0,40,155.9,110,161.2,99,229.2,81,11.5,13,0
174,0,0,178.0,49,141.5,83,265.1,114,6.2,5,3
20,0,0,131.5,64,161.8,124,158.6,106,14.8,5,0
122,0,0,232.5,96,205.5,120,213.7,91,11.9,2,0
112,0,0,166.0,79,74.6,100,247.9,74,6.3,7,0
131,0,0,131.6,95,179.3,109,251.2,129,15.5,3,1
139,1,0,172.6,92,281.7,123,253.4,117,10.5,3,3
157,0,27,201.4,85,101.3,60,258.5,113,11.9,5,2
141,1,37,258.6,84,222.0,111,326.4,97,11.2,5,0
153,0,0,166.8,127,143.5,121,210.7,130,11.8,4,0
76,0,0,263.4,148,230.3,69,170.6,101,11.4,5,1
93,0,0,172.0,80,219.1,76,169.8,108,10.3,3,0
123,0,0,224.0,99,210.7,80,231.9,75,2.1,5,0
84,0,12,89.7,87,138.6,73,165.8,114,10.7,2,1
140,0,27,176.0,141,201.3,143,167.9,93,7.1,5,3
65,0,0,182.5,58,201.9,93,189.1,97,8.6,5,1
100,1,0,156.3,82,259.4,91,143.7,93,8.3,7,5
55,1,0,191.9,91,256.1,110,203.7,101,14.3,6,1
131,0,0,43.3,118,178.5,113,185.9,120,10.6,4,0
178,0,35,175.4,88,190.0,65,138.7,94,10.5,3,2
108,1,0,86.1,97,227.9,101,225.8,102,9.1,3,3
106,0,0,158.7,74,64.3,139,198.5,103,10.2,4,1
64,0,0,131.3,105,109.4,114,246.2,125,12.7,4,4
67,0,0,109.1,134,142.3,76,91.2,86,10.9,5,2
87,0,0,198.3,80,187.0,89,133.5,96,16.6,4,2
108,0,0,201.1,101,170.7,86,237.4,113,11.6,3,3
180,0,33,231.8,78,232.9,79,206.9,121,7.6,4,1
58,0,0,131.9,96,167.6,107,205.9,106,14.7,5,3
79,0,0,213.4,107,176.2,82,180.1,125,7.9,4,0
99,0,0,169.2,70,271.5,77,170.2,104,10.6,2,0
64,0,18,211.4,111,150.8,67,216.5,87,10.5,2,2
128,0,40,272.2,112,239.9,111,257.3,124,11.6,2,1
91,0,0,34.5,85,192.3,80,256.3,71,7.9,7,0
58,0,0,177.4,107,204.7,104,141.9,123,15.0,9,3
117,0,0,149.9,95,256.1,110,212.7,92,13.3,13,2
91,0,0,153.0,123,141.1,127,171.5,76,10.3,15,1
68,0,0,157.3,83,220.9,85,218.9,129,12.0,7,1
147,0,35,197.3,134,141.1,99,212.1,90,10.1,4,2
134,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0
152,0,0,284.6,113,141.8,101,127.4,78,12.6,5,0
98,0,0,171.9,77,235.3,90,140.3,125,14.6,4,2
